timestamp,source_node,destination_node,latency_ms,end_to_end_latency_ms,bandwidth_mbps,utilization_percent
5,7,24,58.87,107.3,394.39,71.72
5,8,23,40.47,97.49,284.57,19.99
5,8,24,40.47,93.66,284.57,19.99
5,8,6,40.47,87.26,284.57,19.99
5,8,19,40.47,87.76,284.57,19.99
5,9,6,63.43,117.1,337.67,45.95
5,9,11,63.43,108.65,337.67,45.95
5,9,20,63.43,120.94,337.67,45.95
5,9,21,63.43,107.73,337.67,45.95
5,10,27,65.93,125.42,208.57,46.31
5,10,6,65.93,100.11,208.57,46.31
5,10,14,65.93,118.45,208.57,46.31
5,10,0,65.93,114.74,208.57,46.31
5,11,2,52.65,88.83,334.57,50.87
5,11,4,52.65,105.25,334.57,50.87
5,11,15,52.65,108.65,334.57,50.87
5,11,29,52.65,95.94,334.57,50.87
5,12,3,42.32,86.26,353.34,51.07
5,12,7,42.32,92.24,353.34,51.07
5,12,27,42.32,87.78,353.34,51.07
5,12,19,42.32,87.18,353.34,51.07
5,13,22,49.49,111.75,281.34,84.39
5,13,7,49.49,94.49,281.34,84.39
5,13,14,49.49,97.1,281.34,84.39
5,13,29,49.49,105.63,281.34,84.39
5,14,10,41.82,101.51,303.7,62.03
5,14,20,41.82,98.79,303.7,62.03
5,14,15,41.82,88.95,303.7,62.03
5,14,11,41.82,92.16,303.7,62.03
5,15,28,61.53,113.56,350.22,39.56
5,15,8,61.53,113.72,350.22,39.56
5,15,20,61.53,100.09,350.22,39.56
5,15,19,61.53,109.2,350.22,39.56
5,16,29,66.99,128.25,288.71,27.07
5,16,22,66.99,99.74,288.71,27.07
5,16,15,66.99,121.22,288.71,27.07
5,16,7,66.99,130.0,288.71,27.07
5,17,0,55.49,108.92,371.78,28.45
5,17,23,55.49,114.67,371.78,28.45
5,17,29,55.49,103.4,371.78,28.45
5,17,27,55.49,118.29,371.78,28.45
5,18,25,48.64,101.39,330.76,58.68
5,18,7,48.64,88.95,330.76,58.68
5,18,16,48.64,94.92,330.76,58.68
5,18,3,48.64,104.04,330.76,58.68
5,19,24,58.86,113.54,300.74,55.84
5,19,22,58.86,114.36,300.74,55.84
5,19,16,58.86,106.92,300.74,55.84
5,19,2,58.86,112.08,300.74,55.84
5,20,25,51.52,104.93,279.26,37.59
5,20,6,51.52,103.75,279.26,37.59
5,20,1,51.52,110.25,279.26,37.59
5,20,26,51.52,100.02,279.26,37.59
5,21,22,52.27,95.62,313.12,41.97
5,21,0,52.27,118.99,313.12,41.97
5,21,12,52.27,100.54,313.12,41.97
5,21,29,52.27,92.53,313.12,41.97
5,22,0,51.85,117.94,315.46,78.14
5,22,6,51.85,90.16,315.46,78.14
5,22,27,51.85,97.92,315.46,78.14
5,22,17,51.85,88.55,315.46,78.14
5,23,7,61.64,107.95,375.56,46.44
5,23,8,61.64,107.93,375.56,46.44
5,23,17,61.64,129.94,375.56,46.44
5,23,5,61.64,126.96,375.56,46.44
5,24,5,47.64,96.0,322.32,49.26
5,24,7,47.64,87.74,322.32,49.26
5,24,22,47.64,122.07,322.32,49.26
5,24,6,47.64,115.18,322.32,49.26
5,25,3,37.64,95.27,378.42,45.8
5,25,12,37.64,89.49,378.42,45.8
5,25,14,37.64,96.91,378.42,45.8
5,25,2,37.64,84.22,378.42,45.8
5,26,1,47.07,89.86,263.68,48.35
5,26,28,47.07,96.88,263.68,48.35
5,26,4,47.07,108.16,263.68,48.35
5,26,20,47.07,98.27,263.68,48.35
5,27,15,46.98,87.77,221.65,40.42
5,27,6,46.98,85.89,221.65,40.42
5,27,3,46.98,95.16,221.65,40.42
5,27,11,46.98,93.76,221.65,40.42
5,28,26,46.87,82.65,336.37,50.02
5,28,25,46.87,80.82,336.37,50.02
5,28,18,46.87,89.98,336.37,50.02
5,28,8,46.87,80.4,336.37,50.02
5,29,14,46.46,109.3,272.67,69.38
5,29,15,46.46,108.8,272.67,69.38
5,29,12,46.46,100.64,272.67,69.38
5,29,7,46.46,100.64,272.67,69.38
6,0,2,66.48,119.15,284.36,58.18
6,0,10,66.48,120.99,284.36,58.18
6,0,11,66.48,126.07,284.36,58.18
6,0,17,66.48,126.6,284.36,58.18
6,1,2,46.98,82.76,268.25,66.43
6,1,9,46.98,83.92,268.25,66.43
6,1,13,46.98,80.2,268.25,66.43
6,1,29,46.98,100.49,268.25,66.43
6,2,25,45.12,110.88,220.4,57.82
6,2,0,45.12,105.4,220.4,57.82
6,2,12,45.12,96.93,220.4,57.82
6,2,3,45.12,108.6,220.4,57.82
6,3,20,30.0,69.3,274.56,41.09
6,3,11,30.0,83.78,274.56,41.09
6,3,21,30.0,90.32,274.56,41.09
6,3,14,30.0,75.22,274.56,41.09
6,4,14,55.12,118.69,254.6,51.5
6,4,26,55.12,114.25,254.6,51.5
6,4,7,55.12,94.41,254.6,51.5
6,4,5,55.12,95.73,254.6,51.5
6,5,29,46.59,101.27,321.31,46.49
6,5,15,46.59,105.76,321.31,46.49
6,5,27,46.59,88.13,321.31,46.49
6,5,18,46.59,86.9,321.31,46.49
6,6,3,30.32,83.62,264.73,40.65
6,6,8,30.32,76.89,264.73,40.65
6,6,21,30.32,93.6,264.73,40.65
6,6,26,30.32,93.27,264.73,40.65
6,7,18,63.17,89.47,267.18,53.01
6,7,22,63.17,115.98,267.18,53.01
6,7,8,63.17,106.77,267.18,53.01
6,7,24,63.17,115.16,267.18,53.01
6,8,23,45.55,106.15,298.0,34.29
6,8,24,45.55,89.29,298.0,34.29
6,8,6,45.55,84.48,298.0,34.29
6,8,19,45.55,94.39,298.0,34.29
6,9,6,54.44,113.86,347.53,40.48
6,9,11,54.44,90.42,347.53,40.48
6,9,20,54.44,103.3,347.53,40.48
6,9,21,54.44,106.38,347.53,40.48
6,10,27,54.11,124.16,286.86,32.88
6,10,6,54.11,92.0,286.86,32.88
6,10,14,54.11,91.42,286.86,32.88
6,10,0,54.11,94.62,286.86,32.88
6,11,2,28.26,81.0,273.96,54.0
6,11,4,28.26,76.73,273.96,54.0
6,11,15,28.26,67.22,273.96,54.0
6,11,29,28.26,69.98,273.96,54.0
6,12,3,45.89,88.97,306.35,37.54
6,12,7,45.89,89.23,306.35,37.54
6,12,27,45.89,83.06,306.35,37.54
6,12,19,45.89,77.32,306.35,37.54
6,13,22,46.03,99.9,295.96,38.62
6,13,7,46.03,108.8,295.96,38.62
6,13,14,46.03,98.28,295.96,38.62
6,13,29,46.03,104.06,295.96,38.62
6,14,10,58.4,104.11,349.77,41.28
6,14,20,58.4,112.78,349.77,41.28
6,14,15,58.4,97.5,349.77,41.28
6,14,11,58.4,124.52,349.77,41.28
6,15,28,55.94,106.48,304.57,47.4
6,15,8,55.94,106.93,304.57,47.4
6,15,20,55.94,114.21,304.57,47.4
6,15,19,55.94,104.11,304.57,47.4
6,16,29,44.77,97.54,315.99,69.2
6,16,22,44.77,92.67,315.99,69.2
6,16,15,44.77,102.49,315.99,69.2
6,16,7,44.77,100.93,315.99,69.2
6,17,0,66.87,108.72,305.92,40.88
6,17,23,66.87,110.16,305.92,40.88
6,17,29,66.87,126.88,305.92,40.88
6,17,27,66.87,125.75,305.92,40.88
6,18,25,52.41,104.77,243.38,39.22
6,18,7,52.41,107.04,243.38,39.22
6,18,16,52.41,93.53,243.38,39.22
6,18,3,52.41,108.18,243.38,39.22
6,19,24,47.98,108.36,265.26,41.39
6,19,22,47.98,101.59,265.26,41.39
6,19,16,47.98,117.99,265.26,41.39
6,19,2,47.98,102.74,265.26,41.39
6,20,25,51.13,105.55,294.14,54.58
6,20,6,51.13,110.27,294.14,54.58
6,20,1,51.13,83.09,294.14,54.58
6,20,26,51.13,94.0,294.14,54.58
6,21,22,51.34,122.62,285.6,62.72
6,21,0,51.34,109.53,285.6,62.72
6,21,12,51.34,119.19,285.6,62.72
6,21,29,51.34,107.55,285.6,62.72
6,22,0,38.52,92.35,345.0,61.69
6,22,6,38.52,91.3,345.0,61.69
6,22,27,38.52,75.39,345.0,61.69
6,22,17,38.52,92.17,345.0,61.69
6,23,7,50.34,84.75,239.56,45.24
6,23,8,50.34,88.62,239.56,45.24
6,23,17,50.34,97.31,239.56,45.24
6,23,5,50.34,89.99,239.56,45.24
6,24,5,45.06,92.95,374.35,52.6
6,24,7,45.06,89.06,374.35,52.6
6,24,22,45.06,87.13,374.35,52.6
6,24,6,45.06,105.6,374.35,52.6
6,25,3,30.51,85.92,363.97,69.18
6,25,12,30.51,74.3,363.97,69.18
6,25,14,30.51,74.31,363.97,69.18
6,25,2,30.51,94.08,363.97,69.18
6,26,1,55.49,110.03,347.8,45.58
6,26,28,55.49,108.18,347.8,45.58
6,26,4,55.49,106.26,347.8,45.58
6,26,20,55.49,117.98,347.8,45.58
6,27,15,61.15,104.71,195.31,59.77
6,27,6,61.15,119.54,195.31,59.77
6,27,3,61.15,111.49,195.31,59.77
6,27,11,61.15,126.85,195.31,59.77
6,28,26,52.67,104.98,214.54,24.92
6,28,25,52.67,100.34,214.54,24.92
6,28,18,52.67,97.53,214.54,24.92
6,28,8,52.67,115.98,214.54,24.92
6,29,14,45.57,108.16,377.26,20.73
6,29,15,45.57,104.71,377.26,20.73
6,29,12,45.57,107.81,377.26,20.73
6,29,7,45.57,105.82,377.26,20.73
7,0,2,53.53,91.98,396.53,45.53
7,0,10,53.53,90.17,396.53,45.53
7,0,11,53.53,122.92,396.53,45.53
7,0,17,53.53,102.82,396.53,45.53
7,1,2,67.12,117.91,294.79,51.88
7,1,9,67.12,118.46,294.79,51.88
7,1,13,67.12,106.17,294.79,51.88
7,1,29,67.12,127.44,294.79,51.88
7,2,25,43.69,74.67,206.52,66.23
7,2,0,43.69,90.22,206.52,66.23
7,2,12,43.69,84.75,206.52,66.23
7,2,3,43.69,101.74,206.52,66.23
7,3,20,49.69,109.97,262.81,37.92
7,3,11,49.69,102.43,262.81,37.92
7,3,21,49.69,115.86,262.81,37.92
7,3,14,49.69,105.16,262.81,37.92
7,4,14,48.24,92.43,250.26,61.81
7,4,26,48.24,98.66,250.26,61.81
7,4,7,48.24,103.75,250.26,61.81
7,4,5,48.24,104.86,250.26,61.81
7,5,29,45.39,107.44,361.95,75.9
7,5,15,45.39,97.14,361.95,75.9
7,5,27,45.39,97.34,361.95,75.9
7,5,18,45.39,87.76,361.95,75.9
7,6,3,49.09,92.65,283.98,56.0
7,6,8,49.09,106.6,283.98,56.0
7,6,21,49.09,115.44,283.98,56.0
7,6,26,49.09,97.39,283.98,56.0
7,7,18,50.48,99.47,286.06,61.69
7,7,22,50.48,99.31,286.06,61.69
7,7,8,50.48,99.47,286.06,61.69
7,7,24,50.48,93.74,286.06,61.69
7,8,23,46.21,76.59,259.51,57.71
7,8,24,46.21,92.23,259.51,57.71
7,8,6,46.21,105.53,259.51,57.71
7,8,19,46.21,97.59,259.51,57.71
7,9,6,46.31,98.81,284.25,49.82
7,9,11,46.31,88.52,284.25,49.82
7,9,20,46.31,109.38,284.25,49.82
7,9,21,46.31,96.05,284.25,49.82
7,10,27,60.92,132.07,234.49,76.07
7,10,6,60.92,103.81,234.49,76.07
7,10,14,60.92,116.56,234.49,76.07
7,10,0,60.92,110.28,234.49,76.07
7,11,2,63.35,111.44,268.32,73.21
7,11,4,63.35,105.72,268.32,73.21
7,11,15,63.35,102.23,268.32,73.21
7,11,29,63.35,106.94,268.32,73.21
7,12,3,40.1,92.93,224.28,40.86
7,12,7,40.1,78.98,224.28,40.86
7,12,27,40.1,95.77,224.28,40.86
7,12,19,40.1,84.76,224.28,40.86
7,13,22,52.54,112.45,358.1,78.05
7,13,7,52.54,110.97,358.1,78.05
7,13,14,52.54,95.44,358.1,78.05
7,13,29,52.54,109.73,358.1,78.05
7,14,10,55.68,94.14,285.8,39.64
7,14,20,55.68,86.58,285.8,39.64
7,14,15,55.68,108.23,285.8,39.64
7,14,11,55.68,92.46,285.8,39.64
7,15,28,59.18,106.94,240.16,63.63
7,15,8,59.18,117.13,240.16,63.63
7,15,20,59.18,102.93,240.16,63.63
7,15,19,59.18,90.14,240.16,63.63
7,16,29,56.83,110.6,232.35,62.99
7,16,22,56.83,100.76,232.35,62.99
7,16,15,56.83,103.36,232.35,62.99
7,16,7,56.83,102.13,232.35,62.99
7,17,0,81.32,115.02,236.78,34.49
7,17,23,81.32,115.13,236.78,34.49
7,17,29,81.32,124.27,236.78,34.49
7,17,27,81.32,123.68,236.78,34.49
7,18,25,50.75,84.58,253.0,42.52
7,18,7,50.75,116.67,253.0,42.52
7,18,16,50.75,114.04,253.0,42.52
7,18,3,50.75,95.08,253.0,42.52
7,19,24,37.04,77.83,334.29,58.54
7,19,22,37.04,91.19,334.29,58.54
7,19,16,37.04,76.88,334.29,58.54
7,19,2,37.04,77.39,334.29,58.54
7,20,25,53.73,110.55,334.07,56.9
7,20,6,53.73,107.52,334.07,56.9
7,20,1,53.73,108.37,334.07,56.9
7,20,26,53.73,114.39,334.07,56.9
7,21,22,55.62,92.98,252.85,31.56
7,21,0,55.62,115.57,252.85,31.56
7,21,12,55.62,92.11,252.85,31.56
7,21,29,55.62,116.35,252.85,31.56
7,22,0,59.56,118.25,317.19,64.37
7,22,6,59.56,125.49,317.19,64.37
7,22,27,59.56,114.06,317.19,64.37
7,22,17,59.56,93.91,317.19,64.37
7,23,7,45.66,90.83,265.62,65.88
7,23,8,45.66,96.08,265.62,65.88
7,23,17,45.66,84.76,265.62,65.88
7,23,5,45.66,87.02,265.62,65.88
7,24,5,57.48,97.81,430.45,47.53
7,24,7,57.48,100.34,430.45,47.53
7,24,22,57.48,89.86,430.45,47.53
7,24,6,57.48,99.53,430.45,47.53
7,25,3,49.35,96.8,366.35,40.57
7,25,12,49.35,101.17,366.35,40.57
7,25,14,49.35,84.32,366.35,40.57
7,25,2,49.35,118.56,366.35,40.57
7,26,1,54.27,96.02,315.51,60.44
7,26,28,54.27,89.59,315.51,60.44
7,26,4,54.27,90.96,315.51,60.44
7,26,20,54.27,117.2,315.51,60.44
7,27,15,40.0,107.97,258.34,57.55
7,27,6,40.0,75.99,258.34,57.55
7,27,3,40.0,97.28,258.34,57.55
7,27,11,40.0,109.7,258.34,57.55
7,28,26,38.42,82.65,283.63,62.1
7,28,25,38.42,92.39,283.63,62.1
7,28,18,38.42,103.49,283.63,62.1
7,28,8,38.42,77.62,283.63,62.1
7,29,14,54.06,111.71,179.97,27.0
7,29,15,54.06,97.52,179.97,27.0
7,29,12,54.06,111.83,179.97,27.0
7,29,7,54.06,96.78,179.97,27.0
8,0,2,39.5,99.09,244.59,52.91
8,0,10,39.5,90.93,244.59,52.91
8,0,11,39.5,77.13,244.59,52.91
8,0,17,39.5,92.28,244.59,52.91
8,1,2,56.77,116.47,311.71,60.76
8,1,9,56.77,115.51,311.71,60.76
8,1,13,56.77,130.36,311.71,60.76
8,1,29,56.77,119.46,311.71,60.76
8,2,25,46.01,102.66,240.93,49.07
8,2,0,46.01,96.11,240.93,49.07
8,2,12,46.01,103.77,240.93,49.07
8,2,3,46.01,99.94,240.93,49.07
8,3,20,44.02,89.69,238.28,63.72
8,3,11,44.02,105.56,238.28,63.72
8,3,21,44.02,80.48,238.28,63.72
8,3,14,44.02,83.93,238.28,63.72
8,4,14,53.54,109.25,256.75,34.57
8,4,26,53.54,107.37,256.75,34.57
8,4,7,53.54,89.51,256.75,34.57
8,4,5,53.54,97.59,256.75,34.57
8,5,29,48.33,98.84,288.79,93.96
8,5,15,48.33,90.64,288.79,93.96
8,5,27,48.33,107.3,288.79,93.96
8,5,18,48.33,88.2,288.79,93.96
8,6,3,64.09,96.34,218.53,59.72
8,6,8,64.09,128.18,218.53,59.72
8,6,21,64.09,111.85,218.53,59.72
8,6,26,64.09,116.42,218.53,59.72
8,7,18,49.21,109.43,239.04,19.6
8,7,22,49.21,92.85,239.04,19.6
8,7,8,49.21,90.07,239.04,19.6
8,7,24,49.21,97.38,239.04,19.6
8,8,23,51.7,88.07,281.15,46.63
8,8,24,51.7,128.32,281.15,46.63
8,8,6,51.7,104.65,281.15,46.63
8,8,19,51.7,92.93,281.15,46.63
8,9,6,59.49,104.46,298.15,46.06
8,9,11,59.49,104.54,298.15,46.06
8,9,20,59.49,109.8,298.15,46.06
8,9,21,59.49,88.56,298.15,46.06
8,10,27,61.99,115.14,316.17,53.22
8,10,6,61.99,113.43,316.17,53.22
8,10,14,61.99,114.38,316.17,53.22
8,10,0,61.99,100.92,316.17,53.22
8,11,2,61.11,110.19,276.57,44.81
8,11,4,61.11,113.01,276.57,44.81
8,11,15,61.11,116.96,276.57,44.81
8,11,29,61.11,111.4,276.57,44.81
8,12,3,29.59,68.3,317.62,60.62
8,12,7,29.59,78.94,317.62,60.62
8,12,27,29.59,60.76,317.62,60.62
8,12,19,29.59,81.43,317.62,60.62
8,13,22,50.8,109.01,313.14,36.95
8,13,7,50.8,89.34,313.14,36.95
8,13,14,50.8,93.09,313.14,36.95
8,13,29,50.8,89.55,313.14,36.95
8,14,10,60.35,99.11,337.42,71.27
8,14,20,60.35,91.57,337.42,71.27
8,14,15,60.35,109.32,337.42,71.27
8,14,11,60.35,102.03,337.42,71.27
8,15,28,59.98,101.56,307.02,57.51
8,15,8,59.98,95.32,307.02,57.51
8,15,20,59.98,98.44,307.02,57.51
8,15,19,59.98,102.07,307.02,57.51
8,16,29,51.0,95.86,268.3,48.38
8,16,22,51.0,92.69,268.3,48.38
8,16,15,51.0,103.36,268.3,48.38
8,16,7,51.0,117.73,268.3,48.38
8,17,0,67.26,96.95,319.98,37.5
8,17,23,67.26,106.12,319.98,37.5
8,17,29,67.26,134.61,319.98,37.5
8,17,27,67.26,113.17,319.98,37.5
8,18,25,57.57,120.43,394.25,25.61
8,18,7,57.57,110.48,394.25,25.61
8,18,16,57.57,91.82,394.25,25.61
8,18,3,57.57,113.64,394.25,25.61
8,19,24,28.96,82.59,285.14,30.2
8,19,22,28.96,74.22,285.14,30.2
8,19,16,28.96,56.53,285.14,30.2
8,19,2,28.96,90.14,285.14,30.2
8,20,25,60.35,101.82,307.21,49.92
8,20,6,60.35,124.51,307.21,49.92
8,20,1,60.35,112.15,307.21,49.92
8,20,26,60.35,106.15,307.21,49.92
8,21,22,65.49,101.9,336.89,35.85
8,21,0,65.49,103.06,336.89,35.85
8,21,12,65.49,122.12,336.89,35.85
8,21,29,65.49,111.38,336.89,35.85
8,22,0,46.76,100.4,349.66,53.71
8,22,6,46.76,106.58,349.66,53.71
8,22,27,46.76,102.5,349.66,53.71
8,22,17,46.76,110.49,349.66,53.71
8,23,7,38.22,88.48,399.1,61.25
8,23,8,38.22,77.55,399.1,61.25
8,23,17,38.22,76.24,399.1,61.25
8,23,5,38.22,103.78,399.1,61.25
8,24,5,42.13,95.94,281.22,50.05
8,24,7,42.13,100.49,281.22,50.05
8,24,22,42.13,80.33,281.22,50.05
8,24,6,42.13,93.71,281.22,50.05
8,25,3,48.69,82.48,373.2,61.97
8,25,12,48.69,101.34,373.2,61.97
8,25,14,48.69,91.93,373.2,61.97
8,25,2,48.69,69.22,373.2,61.97
8,26,1,54.93,99.74,269.73,60.04
8,26,28,54.93,109.48,269.73,60.04
8,26,4,54.93,110.13,269.73,60.04
8,26,20,54.93,114.82,269.73,60.04
8,27,15,53.2,116.03,308.06,55.46
8,27,6,53.2,106.38,308.06,55.46
8,27,3,53.2,113.27,308.06,55.46
8,27,11,53.2,99.79,308.06,55.46
8,28,26,47.65,104.72,300.22,39.22
8,28,25,47.65,94.67,300.22,39.22
8,28,18,47.65,100.14,300.22,39.22
8,28,8,47.65,93.41,300.22,39.22
8,29,14,40.58,89.18,317.2,64.68
8,29,15,40.58,98.19,317.2,64.68
8,29,12,40.58,85.46,317.2,64.68
8,29,7,40.58,86.26,317.2,64.68
9,0,2,46.38,97.26,288.73,14.78
9,0,10,46.38,87.46,288.73,14.78
9,0,11,46.38,91.91,288.73,14.78
9,0,17,46.38,80.56,288.73,14.78
9,1,2,64.85,97.23,308.42,38.23
9,1,9,64.85,112.93,308.42,38.23
9,1,13,64.85,92.75,308.42,38.23
9,1,29,64.85,118.12,308.42,38.23
9,2,25,59.3,100.87,187.37,81.07
9,2,0,59.3,84.61,187.37,81.07
9,2,12,59.3,99.84,187.37,81.07
9,2,3,59.3,98.33,187.37,81.07
9,3,20,36.31,87.33,255.24,30.94
9,3,11,36.31,81.32,255.24,30.94
9,3,21,36.31,87.22,255.24,30.94
9,3,14,36.31,69.0,255.24,30.94
9,4,14,66.18,116.63,358.03,32.05
9,4,26,66.18,101.14,358.03,32.05
9,4,7,66.18,108.31,358.03,32.05
9,4,5,66.18,110.74,358.03,32.05
9,5,29,43.19,100.79,222.62,36.97
9,5,15,43.19,89.03,222.62,36.97
9,5,27,43.19,93.43,222.62,36.97
9,5,18,43.19,101.34,222.62,36.97
9,6,3,32.35,86.84,298.43,48.02
9,6,8,32.35,71.53,298.43,48.02
9,6,21,32.35,83.29,298.43,48.02
9,6,26,32.35,67.16,298.43,48.02
9,7,18,52.61,87.77,370.68,62.24
9,7,22,52.61,99.66,370.68,62.24
9,7,8,52.61,100.18,370.68,62.24
9,7,24,52.61,103.18,370.68,62.24
9,8,23,44.2,91.61,311.64,59.01
9,8,24,44.2,97.53,311.64,59.01
9,8,6,44.2,86.86,311.64,59.01
9,8,19,44.2,85.78,311.64,59.01
9,9,6,54.11,101.79,382.98,55.83
9,9,11,54.11,101.4,382.98,55.83
9,9,20,54.11,101.1,382.98,55.83
9,9,21,54.11,92.86,382.98,55.83
9,10,27,59.43,106.43,299.42,41.66
9,10,6,59.43,98.83,299.42,41.66
9,10,14,59.43,108.3,299.42,41.66
9,10,0,59.43,119.78,299.42,41.66
9,11,2,60.66,101.81,336.68,64.62
9,11,4,60.66,109.38,336.68,64.62
9,11,15,60.66,111.86,336.68,64.62
9,11,29,60.66,107.04,336.68,64.62
9,12,3,61.73,110.23,297.42,54.38
9,12,7,61.73,109.2,297.42,54.38
9,12,27,61.73,102.02,297.42,54.38
9,12,19,61.73,92.5,297.42,54.38
9,13,22,52.33,93.46,325.66,67.4
9,13,7,52.33,110.5,325.66,67.4
9,13,14,52.33,102.44,325.66,67.4
9,13,29,52.33,98.98,325.66,67.4
9,14,10,52.58,112.34,288.51,50.33
9,14,20,52.58,93.94,288.51,50.33
9,14,15,52.58,92.04,288.51,50.33
9,14,11,52.58,109.63,288.51,50.33
9,15,28,52.27,100.96,382.13,27.78
9,15,8,52.27,106.98,382.13,27.78
9,15,20,52.27,99.43,382.13,27.78
9,15,19,52.27,103.33,382.13,27.78
9,16,29,34.5,85.46,286.77,57.65
9,16,22,34.5,106.85,286.77,57.65
9,16,15,34.5,77.1,286.77,57.65
9,16,7,34.5,94.54,286.77,57.65
9,17,0,55.16,113.7,329.07,63.29
9,17,23,55.16,103.45,329.07,63.29
9,17,29,55.16,101.2,329.07,63.29
9,17,27,55.16,93.65,329.07,63.29
9,18,25,38.24,73.35,262.53,33.17
9,18,7,38.24,93.57,262.53,33.17
9,18,16,38.24,75.1,262.53,33.17
9,18,3,38.24,86.7,262.53,33.17
9,19,24,50.93,107.0,275.53,43.96
9,19,22,50.93,113.81,275.53,43.96
9,19,16,50.93,97.81,275.53,43.96
9,19,2,50.93,96.17,275.53,43.96
9,20,25,54.19,89.55,378.72,32.96
9,20,6,54.19,109.73,378.72,32.96
9,20,1,54.19,112.3,378.72,32.96
9,20,26,54.19,110.97,378.72,32.96
9,21,22,45.01,101.45,360.75,68.85
9,21,0,45.01,104.27,360.75,68.85
9,21,12,45.01,113.53,360.75,68.85
9,21,29,45.01,99.48,360.75,68.85
9,22,0,49.67,101.33,213.15,55.41
9,22,6,49.67,94.39,213.15,55.41
9,22,27,49.67,107.4,213.15,55.41
9,22,17,49.67,105.88,213.15,55.41
9,23,7,35.29,85.18,328.39,15.76
9,23,8,35.29,83.92,328.39,15.76
9,23,17,35.29,69.47,328.39,15.76
9,23,5,35.29,79.63,328.39,15.76
9,24,5,47.98,100.32,273.3,60.43
9,24,7,47.98,87.93,273.3,60.43
9,24,22,47.98,103.1,273.3,60.43
9,24,6,47.98,103.68,273.3,60.43
9,25,3,44.9,78.99,361.77,39.77
9,25,12,44.9,96.72,361.77,39.77
9,25,14,44.9,90.59,361.77,39.77
9,25,2,44.9,85.61,361.77,39.77
9,26,1,60.26,120.95,275.99,45.4
9,26,28,60.26,113.02,275.99,45.4
9,26,4,60.26,116.02,275.99,45.4
9,26,20,60.26,105.18,275.99,45.4
9,27,15,52.62,98.33,342.25,34.81
9,27,6,52.62,117.2,342.25,34.81
9,27,3,52.62,89.93,342.25,34.81
9,27,11,52.62,112.12,342.25,34.81
9,28,26,59.86,85.73,301.67,52.92
9,28,25,59.86,107.91,301.67,52.92
9,28,18,59.86,106.76,301.67,52.92
9,28,8,59.86,104.79,301.67,52.92
9,29,14,45.25,106.38,232.26,60.05
9,29,15,45.25,92.37,232.26,60.05
9,29,12,45.25,90.55,232.26,60.05
9,29,7,45.25,97.05,232.26,60.05
10,0,2,44.14,114.51,243.49,23.52
10,0,10,44.14,124.63,243.49,23.52
10,0,11,44.14,92.52,243.49,23.52
10,0,17,44.14,106.11,243.49,23.52
10,1,2,46.21,96.89,250.47,20.95
10,1,9,46.21,78.95,250.47,20.95
10,1,13,46.21,104.04,250.47,20.95
10,1,29,46.21,76.87,250.47,20.95
10,2,25,50.2,107.92,306.66,51.12
10,2,0,50.2,98.61,306.66,51.12
10,2,12,50.2,98.26,306.66,51.12
10,2,3,50.2,105.15,306.66,51.12
10,3,20,49.67,120.54,303.81,47.94
10,3,11,49.67,92.18,303.81,47.94
10,3,21,49.67,80.67,303.81,47.94
10,3,14,49.67,106.35,303.81,47.94
10,4,14,62.58,121.11,314.81,13.16
10,4,26,62.58,120.23,314.81,13.16
10,4,7,62.58,85.93,314.81,13.16
10,4,5,62.58,111.07,314.81,13.16
10,5,29,42.46,103.25,245.09,19.55
10,5,15,42.46,97.98,245.09,19.55
10,5,27,42.46,81.56,245.09,19.55
10,5,18,42.46,97.44,245.09,19.55
10,6,3,38.07,97.1,272.51,45.17
10,6,8,38.07,95.93,272.51,45.17
10,6,21,38.07,85.93,272.51,45.17
10,6,26,38.07,82.0,272.51,45.17
10,7,18,48.99,94.58,374.34,56.39
10,7,22,48.99,96.66,374.34,56.39
10,7,8,48.99,111.45,374.34,56.39
10,7,24,48.99,103.45,374.34,56.39
10,8,23,48.58,97.2,305.21,61.18
10,8,24,48.58,99.2,305.21,61.18
10,8,6,48.58,107.86,305.21,61.18
10,8,19,48.58,105.37,305.21,61.18
10,9,6,59.51,125.49,266.73,22.28
10,9,11,59.51,112.22,266.73,22.28
10,9,20,59.51,104.61,266.73,22.28
10,9,21,59.51,90.38,266.73,22.28
10,10,27,58.73,113.56,363.37,79.26
10,10,6,58.73,105.92,363.37,79.26
10,10,14,58.73,107.86,363.37,79.26
10,10,0,58.73,101.52,363.37,79.26
10,11,2,59.17,121.16,166.78,80.36
10,11,4,59.17,95.58,166.78,80.36
10,11,15,59.17,123.19,166.78,80.36
10,11,29,59.17,104.56,166.78,80.36
10,12,3,42.98,114.07,304.78,43.54
10,12,7,42.98,101.94,304.78,43.54
10,12,27,42.98,72.76,304.78,43.54
10,12,19,42.98,91.95,304.78,43.54
10,13,22,45.62,96.39,218.01,48.7
10,13,7,45.62,96.04,218.01,48.7
10,13,14,45.62,104.93,218.01,48.7
10,13,29,45.62,97.81,218.01,48.7
10,14,10,54.14,92.62,367.2,43.53
10,14,20,54.14,95.04,367.2,43.53
10,14,15,54.14,110.25,367.2,43.53
10,14,11,54.14,128.87,367.2,43.53
10,15,28,54.69,104.1,341.7,90.23
10,15,8,54.69,98.01,341.7,90.23
10,15,20,54.69,114.5,341.7,90.23
10,15,19,54.69,115.08,341.7,90.23
10,16,29,53.06,108.17,313.43,51.23
